CREATE_2D
18
-91343 48116 -54239 83442 -99252 -49138 53672 -59689 -30218 87516 97361 57517 14498 33061 -3954 77100 25581 9620 
71923 -62190 -40433 -55806 -61495 -68682 71829 989 -47114 -21140 -77772 79394 35569 50525 1982 44084 -20352 66701 
-1057 -89091 -76594 -40166 19634 81984 55399 61839 -80460 -11700 73435 -8026 -69157 2952 25606 88756 -69309 69701 
-17444 85682 50403 61754 -20375 -14045 -85591 -58111 -66161 71308 28424 17009 -23745 -25829 64687 63567 -51638 63249 
97294 -69041 77734 -44965 72024 9659 -97098 75781 -10736 57334 79547 94083 -76910 8824 7084 89381 57090 -71871 
87542 61849 -37304 -83594 -39188 27449 -85321 84339 -31586 85254 24377 23815 -41275 81511 -32268 33319 20979 -38474 
91133 -81175 68860 -26643 -90441 86559 -38168 25930 99610 -25528 -47958 20348 -10734 40009 -73244 70371 69981 -67366 
89574 59545 -68562 -22013 -80162 -91560 20704 45761 -82870 -87676 77166 -73044 -27789 -1430 -50793 -39732 89754 8191 
-18469 -54589 -35106 -18296 -93487 77795 -43786 -86507 -49805 73045 67719 54336 27080 -35535 -52858 -97851 -61179 -33629 
-5338 -1175 59832 -57127 -24300 26140 -70173 -38650 -535 -86466 61203 87261 62317 90148 68829 -9339 -45513 76532 
84064 97665 47325 81324 -35826 -69525 51006 80310 8685 18539 -9264 -52827 -89296 -84345 1156 -94787 -57349 25237 
99924 50418 57947 -62602 -33504 -47003 58965 94460 -65140 53891 -8674 82221 -29766 -51168 -48520 59531 37854 29048 
-27348 -66549 98535 -48318 65005 14241 14078 -34467 28088 92498 -82426 94803 93092 29247 -54260 -99499 31564 -12403 
8451 -965 32608 -46607 -7815 -2662 26326 71658 92915 -77469 91327 -17134 22963 98538 39267 -84005 -156 -57016 
-25282 -33293 45912 18715 -6506 -71725 -43723 -76499 2068 9886 37433 42656 61485 86021 -5535 5845 24370 -45775 
-21637 -35734 -54106 64210 59255 -20744 -54814 -15768 78487 95846 59155 -6356 -52870 -65556 44293 35756 -6449 73283 
-46121 57290 67808 53265 -10699 -77858 64260 91463 -60100 38116 -77527 -68758 22074 -56007 -27212 26674 -31573 42109 
28733 -42257 9243 -6330 -193 -71514 -4903 55549 63772 -73311 95974 -11949 -78023 -38605 51845 -75037 -30328 -7345 
SORT_2D ascending
87673 -86838
99604 -90433
80557 22702
17271 -40973
-8224 -22995
-88209 -50099
-5841 -95668
-76136 13346
66769 18402
-23804 35242
-73421 -75761
78359 39270
46294 -64233
-80903 -65226
-59423 37076
-82460 84218
3570 32663
23488 20804
14593 -69127
38328 23135
-2820 -68279
-86182 31895
-63603 -70081
52475 70577
73367 22627
-15088 -12514
24340 -71635
-19801 18427
13938 -20111
94446 -85131
-83930 -3819
40267 -59064
34489 -35698
-53535 6873
24159 -50237
-45108 -19629
68584 -41061
-26140 -99546
46859 90714
-85197 20875
37270 49261
18943 -94794
69667 -87648
11333 -28176
4823 -45981
-33047 70246
17099 -35637
66977 37899
41366 83715
72133 -53496
71822 -19383
96235 -4752
52118 17002
-75643 -65136
-24587 69685
-17561 55176
-30573 -17667
92933 91473
22539 -82033
-44216 68780
31371 -79744
-63740 -57954
19433 -92975
78867 28759
-72825 87133
42391 -25993
87761 20664
-32458 -33067
-92589 59449
-13984 67397
33183 45967
51961 39656
-48221 -66402
84396 39095
93467 -74815
-97472 -26149
-81022 72385
22575 43424
32105 -82689
34169 -96547
-36723 -18067
-76343 -73263
44941 27450
19788 46766
-86600 9370
29893 51931
-88985 96060
32799 -76521
-60226 -65799
95498 58454
97779 13045
61526 12638
-93012 -91233
42810 -29463
98485 -6522
55315 70736
15895 60006
-75653 -60462
95696 -81838
-5010 23021
-80011 19513
43365 -5860
60506 -86808
-65933 23264
84795 11091
48069 87899
-79709 -84416
-92074 50362
-62430 96132
-28634 -54641
-78263 47039
-60350 -34365
-25777 6898
-65779 -10518
56166 -65862
-72318 77717
-24983 -59192
-73188 50319
75091 -21074
22586 39461
-94225 16212
-68608 -71473
36522 24867
-14485 95618
54701 60716
68923 -12909
82999 -95897
79749 -25604
-34567 -68500
-67915 -45167
18482 35794
-16833 -74632
74805 -19914
-24834 85178
-97642 96198
-4333 5391
-10724 92796
-20278 68277
-92528 92343
-21300 83690
41017 -59524
-80122 -24170
8852 90570
73075 -34834
62612 -24541
4708 31263
-91687 20836
96418 -33778
-78452 -11847
-44023 56651
-90094 80511
46770 -33671
-68713 -48596
-94717 46663
65751 57491
79387 32851
86968 88359
91640 89122
84923 45078
56109 -75337
11174 46532
-50307 -34503
9016 -11232
-72204 3041
-63643 42175
6136 33393
30446 -12508
89540 87102
-99806 -62589
79021 -38498
32645 1355
84738 -49342
34207 79456
-17844 51369
6214 31503
74036 78233
-67678 -84327
-15814 25329
21746 33103
-88909 -52940
71722 -37908
36865 -34053
-79524 15024
-55721 12527
-20565 -45283
5449 -28013
-93631 -35124
-85625 -34072
53168 -87412
-44852 74376
-29919 55760
85926 -35875
34930 93318
30434 441
-87860 -52299
-41198 83149
-18278 57942
-26486 86593
-95901 -77720
97300 -43020
-94132 47136
8719 -8514
91744 -30364
69652 -98767
-13228 -14929
-84218 69047
-39523 97195
8768 57797
-35053 93035
-83589 -12738
-56405 -34338
-49815 50206
97334 -48578
-32568 -81695
-34382 -88146
-24424 -64991
-22893 -85450
32575 -77939
737 87521
16609 64232
-38959 -76137
-74279 -47143
-11245 -16120
-45334 97567
71646 34712
79873 -62999
-71463 -73291
-13170 82618
44025 11247
57903 81195
-46738 41390
40573 94073
-24320 -83988
31248 72486
-26345 10924
-34315 35000
-18396 -79945
-98260 25538
4877 18326
15227 -77354
87772 18346
10005 -26203
17946 -7661
-99761 94997
-29768 -9514
-29305 70819
-82852 -30557
-55730 -55710
-14452 -89765
40580 70047
-71367 92011
-35878 -4852
-97586 93477
-51253 -11813
-62054 77347
-67176 18582
74607 -40900
-23160 98949
46524 86361
-1094 -36573
152 -37467
-3935 84923
29781 6149
7228 47334
-41018 81679
98858 -80339
30674 -29673
-17877 95809
90548 75942
-7470 -29945
-71290 10614
-26424 74203
-37017 52223
-50491 -37419
50228 -40164
82530 -31095
738 -16137
-64246 99134
13568 -9302
-81460 1586
-54389 38318
-93197 -10799
34359 -59091
-3212 -27451
96640 -64092
34131 79622
23100 49552
-6925 -56800
-89013 69589
87414 54415
-95286 -50893
-8982 -1055
13041 -87130
-93504 -37709
-35111 -41124
12319 -73765
44243 73168
-37118 64284
-63445 -57417
50043 85524
-20358 24556
-6079 -91160
3593 -29207
73309 43082
-38426 -48212
25366 -29023
-9016 -52293
31588 81984
-23415 -85261
-86217 44062
20706 26183
-12960 -5499
-9213 -1074
68269 -88903
-25616 72454
13226 83899
9155 23974
97527 -92651
-47533 53823
-44105 50619
34540 58856
-89237 -70367
60642 -85366
43006 74571
69277 -22000
94853 38538
80505 -84580
16088 67766
59672 72515
30301 -22967
-15324 23859
17115 -69583
3247 -36585
-44627 -71672
26157 -98483
46993 -19255
75300 87788
63271 11135
-67321 -85465
-53973 92837
-40184 -44273
41821 -6563
46642 52046
41795 -97467
18688 33580
-52796 -67012
-21719 35374
61858 -21945
43761 14256
-23574 91297
35487 36687
-48967 -78640
-3928 2885
84959 205
34676 14378
-29194 62089
-55952 31884
-78426 70929
80289 60380
38265 31999
89546 -69023
-94164 -16835
-12006 -12078
42748 79139
-30392 -1018
83706 99946
81966 -15990
81192 36901
-43293 -23476
-50826 98724
5425 -82679
-13439 89846
-29002 -98615
-33716 -16762
-33178 -48692
88227 71197
22884 3657
48509 51521
-47197 -55511
75877 -93084
-89124 -76647
47658 -2042
-85392 -80175
51685 -4329
-93242 37663
-12674 -96007
16309 55517
-60246 -52705
71583 52646
-90427 -35620
-33901 -41134
-24172 74683
4767 -9919
9899 55724
-8623 38085
-90865 19474
-54744 75
-82999 93960
34573 -14771
-20007 9366
46223 27774
-95194 79277
49946 -53879
-30474 11793
-88581 -93725
97277 13688
54892 -54343
18044 -29557
-85103 -967
40312 78101
-97856 4561
61041 -93815
-64099 -21484
-74449 -24098
-46839 25110
-40820 6225
-46007 -8649
-21237 52494
-16880 -42615
27410 35708
-9369 47067
-19019 -73846
26202 -45808
72763 84474
-72317 -38794
97100 70475
21019 33071
85064 -46943
34314 52431
86076 -77171
-65588 -65160
57155 -43185
30213 -89179
-68756 -50763
-25889 78766
-17164 74320
23418 91799
54296 99064
-20947 -16345
-78913 -83028
-89130 87816
-15635 -3634
52584 1908
54848 25395
-10054 -42265
87689 17687
88671 7908
56680 43093
36245 -62108
INVERSION_2D
INVERSION_2D
SORT_2D ascending
INVERSION_2D
DISPLAY_2D
DISPLAY_2D
SORT_2D ascending
SORT_2D descending
INVERSION_2D
DISPLAY_2D
CLOSEST_2D
2223
-36452 -77682
71115 -56477
-72529 -39128
62798 30737
-24381 40689
87912 -32812
-56956 -34474
-24703 20429
66651 16334
-6946 -50730
41978 -85651
21519 9129
-26687 94579
52894 -87307
-2225 -93130
-29338 52617
-96903 -54239
-86117 29226
-96125 47696
-41898 23094
-10580 -40253
-82099 -56681
93261 -59196
43366 -41817
-42489 -34849
60687 -31978
66872 92634
65111 -55403
77163 -76053
67844 -60601
-68749 33630
-75244 78406
78565 13440
-24218 -79926
-59301 32331
53308 35961
-43486 -51800
6926 90854
-40618 -37995
-78130 -73823
-70284 39083
-39861 26097
12074 -3457
75115 -74447
27988 74924
25791 1667
13546 -5978
-39096 83065
-11901 93439
39894 39357
-74059 85194
-85080 -36122
-13331 75711
-14629 -79877
59442 91309
87463 20902
16046 57393
-41428 56889
54850 80381
35451 70655
41586 -98604
8269 -36322
-4291 -22464
73180 16692
24980 -97393
4987 -93897
-99356 -64158
70086 -39228
90107 -11565
2358 88455
78941 59617
47863 2895
15152 -92343
75045 -34788
16478 -72637
85831 33989
15862 11381
72020 -71640
52660 51217
-96006 -74789
-8488 32626
-76336 -9015
28611 41159
-89884 34425
-42681 -60617
96024 -97677
-77319 -78809
-25188 25171
-62791 55350
45193 -59221
6993 58188
67867 95128
85510 49446
6456 -22163
-67216 -86685
-34429 98524
19780 -79152
59496 -53750
-15940 49921
94186 46388
-82434 -59019
5574 32799
2921 -90665
-57361 -83087
-89295 53963
-60876 79212
12190 -60976
-34660 -75209
-2298 -44425
-88103 47972
94639 -38011
13325 1203
28323 40678
-4499 -70929
79993 -28315
37003 6764
-59181 69839
43775 -87711
55516 3349
-89281 -7104
86439 -29823
-96399 94767
-89978 42016
-35285 -12226
-77380 96930
-44466 -48679
67918 90447
-27537 73615
74366 -93468
-51408 -78900
-14435 37480
77787 16045
13833 13148
27434 69582
51203 -81961
-86274 87598
-88498 -70391
-17650 -63590
74977 93189
39696 65308
49932 -22721
-49525 -15096
81619 44599
65586 -81777
-46879 8554
42778 44971
78903 66531
57307 -58435
-1633 84117
96508 12666
-86553 27950
69517 77849
51105 37820
21962 -84733
89494 81546
1770 22160
91979 46846
6958 -31020
3948 29838
39525 -37862
54353 -68331
91017 48731
-88020 -23214
39481 88062
-97486 70779
28548 -44981
79351 71677
-42468 -43353
-99334 -92163
-43714 68850
-36809 -98429
-31345 46459
95827 -95401
36039 -77511
-16437 -68140
-66349 37015
7306 88701
41022 49705
57465 32082
-14639 -51102
66746 52379
-27177 46299
94138 11563
8694 -24675
66571 -13802
-74268 54965
23786 76649
-39208 12887
89639 -13210
-52862 42109
-30382 -84411
-17955 -22879
19629 51103
43109 41620
-47661 -24619
-694 -21369
40987 4743
13763 88297
16726 -69783
18952 14704
91084 -22715
-50362 -14357
-37853 -42054
-87324 121
-83433 86367
-45835 -20726
-14732 27734
7669 57168
-98917 83599
99571 87107
-38892 -98774
-16953 99051
39472 82419
96055 -83322
-53000 -92457
-91816 -24045
-11156 -88076
-64815 97353
67797 -16994
82050 -4390
83914 -26006
96528 20868
66363 -34478
-86427 68253
72762 80977
-27401 -24464
-47398 -86142
44477 98747
-31118 -11643
40575 -3539
-68476 27042
-62305 35262
-27543 -13461
-51966 -43079
-37862 -59913
31729 -37864
52892 99140
-85648 -84043
-94768 -23087
89794 19062
-96967 30132
23017 -84359
-7959 -15794
-84538 -71871
-51851 -64868
65929 86380
-22296 -78151
26719 89981
-24336 86671
33435 -42301
88021 97873
-94827 -49833
-24901 39040
36862 -22925
43060 77586
66928 25056
-63714 -3947
81063 81092
-19329 -32804
-70012 59754
84793 15182
30537 94124
-53577 -5972
-99751 33641
19762 -70853
61820 15572
-943 -12262
-86574 -12337
-83215 69237
-94562 81682
-28067 51827
55144 -11014
29105 94045
79789 -94013
45124 -86351
-16051 -44187
91970 55559
-54132 -57003
-10585 24260
61314 -84117
87257 74046
18579 88806
-60022 -19714
48039 12840
-77603 51559
6478 11439
97903 38530
-806 -52273
93030 57400
-75161 -10939
4355 -9341
46690 16148
76314 -6816
-74349 -82429
-44519 -52494
-94228 23214
35170 36869
32985 84381
-79958 -89693
-22878 -33061
18559 52045
35998 42476
58145 99831
76413 90325
-91956 -67102
-7089 65652
22108 96510
-80317 13707
1090 36933
-71104 -53679
-87469 -87783
15946 72608
-24596 -77528
-86297 26161
-81928 35460
78171 -37539
-84395 -17267
-87672 2767
-30643 -54112
-73377 -66608
6665 -74294
96609 11329
-67358 -70206
27571 -41418
-70912 25624
80257 6838
63621 42113
51430 62800
-65744 -66285
8109 -66590
64744 60511
-4132 48686
82960 -59785
-33024 -98389
-95647 93885
16750 27504
-89172 42647
83670 71433
57729 -72205
30499 79628
64256 -103
-49075 28579
-84750 -17700
8476 -69892
-22927 10929
64266 8086
-55117 -94907
89200 92549
-39058 55254
36520 72453
-57857 -48970
31533 -62533
-80054 6004
73577 -38528
24905 -81912
-21389 71299
-70930 90329
22408 -17883
-43993 -91745
-32779 50071
-65179 99339
9473 -52314
-36678 16782
65587 -38056
9231 -57212
-13053 -37031
71173 99891
-26500 81918
86039 -85803
-52760 94438
35194 -8
88420 15032
-80091 -1078
-37615 97623
-78198 -18585
53707 -98437
38412 -20691
14638 -65775
-88331 -12117
-78977 16745
25772 24105
13184 29194
-50679 -25897
-77803 -54969
71559 -41760
17459 33230
29779 -83918
-28347 99534
-5178 43715
-90650 -51928
-16309 -53072
69780 56921
-19527 17723
62917 -92994
27102 -81204
-49839 -79519
66060 -13459
38434 -92694
40199 35296
-28680 -45841
95774 59905
19623 92877
-58509 23990
55024 55761
-45473 -59710
-10724 -79730
-50481 -11224
69382 2117
32388 18556
-70858 81641
24229 65726
25814 85835
-74408 -74293
-94010 -10468
-91377 17566
84801 -74739
60912 -26065
-16657 -58089
23666 51614
-61717 57720
-63445 24173
-65594 -67204
-70437 -93416
-66491 12367
18341 18788
37892 -62118
-2498 -69990
35543 17471
71145 -44126
-78854 60570
-68673 48323
81883 -83770
-52318 78897
-67034 50636
69005 56565
-96263 45022
86011 17013
27615 96128
-5801 70007
-88256 40397
-77464 -10131
35082 28260
-99624 -4595
-41212 -63790
-45640 76056
92433 -89321
17002 34991
-11014 -64816
-44482 -53493
40995 80179
55114 17820
-32962 98834
91207 64729
15832 -70229
14364 90380
21330 21223
64154 1986
58177 42082
60406 -44535
-27266 -35732
-34648 -11958
5996 -84846
-66768 -95429
-57771 82303
-10005 -35829
-27432 41630
20308 98632
-33296 -25890
72170 -34236
-63370 97460
-1734 -32558
-51459 -65367
-26279 59117
57316 28503
1940 90231
-91923 -41931
-22431 -17636
-75344 -88278
-23713 -22713
15434 -3693
-53185 -8619
59460 -9476
-29992 -80182
-5119 31615
-98436 -19469
-2238 -67849
-72185 -84835
-19573 -42005
5075 91554
13704 -24460
38702 26353
56775 -57498
-97419 -35777
55379 -10317
-92431 27885
-2626 -97712
-66093 28001
81758 62911
88392 97711
4319 63464
32519 -2013
41597 4093
-38393 77078
-86673 98062
-80273 -24894
49839 -23612
24674 78663
-76166 39557
61294 37672
24304 -1217
12163 88585
12045 -83414
45105 48337
-14256 -26412
22437 -68031
6353 -77875
95137 -5649
-9473 57573
11036 -36049
49121 55251
-52880 -85220
-1963 -49103
7993 86295
-73473 -11260
-94759 3975
15069 -21186
-56775 76847
43964 -15429
-83141 -41475
90941 -77471
-25113 86080
-74078 -99756
-60205 36873
-19767 97910
-98555 96200
94291 -64486
37552 -41735
-84876 73822
-1235 -55490
-53319 29866
-84444 29442
-42862 76825
-80649 -78154
-82551 -73410
1372 -9504
332 4349
-61373 -13779
-59730 46949
-75307 72638
-64801 -95235
8941 -75449
-71638 -3482
-37077 95013
-96675 -6385
89031 20959
-18754 -67073
56031 -6412
75022 12185
47717 -15995
-27419 -68311
83380 -78078
-30733 29444
85671 78685
30641 -74295
-41214 92054
-2005 50331
73218 -84932
-56138 -76805
-79300 76356
82485 63552
-60009 -48142
63760 93443
52228 77077
60575 25487
42443 95683
82275 -1975
4041 17552
-66835 -98518
-50267 54925
-88763 41969
93458 36927
-34739 67255
-1819 16869
64519 62879
-23105 -2768
5919 85356
-7841 -90657
56008 -38881
9609 -12521
-14039 -43456
83915 -83849
35851 96364
43152 339
-69665 -75077
13734 -60377
-86631 54587
-30583 -29079
30108 -84946
35171 -90081
45990 -19388
48099 76729
65540 541
42355 -15413
-37703 -70468
-22530 36263
-87977 40
-49080 -94796
16820 81537
-81422 47418
6082 21109
63904 -77539
60462 55649
63159 68638
-97970 -51524
-53610 -22415
-89088 69031
-67306 75476
16295 -9965
89764 46128
9450 -19840
45422 -90934
-1780 31839
-11787 -16356
-16396 -29159
10943 -76423
44484 -69834
-39817 -61542
98869 -77409
33211 -80797
-14890 85480
-36803 53428
80970 11446
60653 -22532
54624 8034
71571 -77602
-31107 33480
-12843 86508
-95102 -56771
82431 29496
-94532 38492
-38461 -81080
49621 -84563
11261 -98635
-79309 -15678
95630 24516
-50824 -65429
-66492 6997
42152 -76920
-73292 66796
53403 92827
-90413 84490
80133 -35617
43977 -83834
7848 -91917
-97472 -54566
-84512 -61501
-18646 70820
38647 -63879
-40719 -84811
-90838 -99188
-51282 -14743
99539 8590
63571 52544
96861 -8678
44113 86387
-44725 -28233
83013 23927
40425 -19657
-13533 19897
-55995 13669
-51434 -13811
-93116 -7750
14492 -21462
-11213 85280
-91518 88624
-14284 91881
60347 98411
-56756 47716
36989 36182
21035 -73586
52890 68426
90422 17186
-60824 46883
24431 -48799
-3597 87712
-32803 -8712
-69900 -7133
39785 88233
36677 -7728
-37271 9705
-65711 98964
-86114 -77001
-87160 -85300
-51664 -78585
-24321 73461
98261 6805
-48264 59026
-83703 76066
-17998 40268
58271 -11419
67111 -64930
332 -31806
84467 18449
-98651 55146
-68583 -38665
32326 -84394
12917 -60145
-51618 95941
27319 87978
-93124 98466
22647 -16840
-22893 94919
-3653 -86294
13341 -67197
-92989 59998
65987 -30249
85216 -69846
54522 -96508
-80089 -66376
-22162 -75204
-67296 -26931
77002 64761
88169 96539
-72595 14253
57640 -34342
78794 15183
-91070 32924
43168 -91011
11118 -95426
-11048 -86971
-45333 60098
86451 -4810
70833 92931
45034 -25194
35838 -52934
-51889 75963
62612 -95179
-701 17982
68777 11496
-252 90494
-85803 -80815
13136 16843
99375 4454
-11739 37284
-8136 99167
73335 53423
7802 -74818
-85241 74593
76725 -92985
50 19479
-69954 -98174
43904 -82037
-25386 91527
86865 90222
-49279 -5403
37469 -88152
-54447 94948
24490 10718
-14294 -42087
99970 49528
52418 29862
54651 -41740
82932 -65360
73753 40866
-72427 -82726
61750 -94734
-7748 93493
45457 -98442
-10542 -20205
-91623 -2499
54811 -55148
8408 -41673
56293 -19961
-40571 51536
-38930 -43735
1040 23016
17702 -78250
-58082 -11046
-7894 -9583
15924 -42973
-70856 66113
17023 -13842
-27868 48178
-58643 25483
-20925 64688
-72672 51432
52063 -73695
-32056 -42357
-23771 -24752
25906 -2002
32234 -19973
-40524 -50948
-62392 61828
61070 75005
42026 -85926
36742 74530
-26861 -51396
-47146 71091
-490 58675
-84761 -66692
9468 -76882
-31606 -51313
-7469 -60569
-38576 43329
-68170 42307
-65516 54536
-65204 2681
54228 15384
25334 -8057
-69632 -87887
-22110 -67803
93385 98771
17787 71525
68927 83563
69633 29561
23131 19889
69891 -93988
-80475 -54896
-24529 86840
63508 -73231
-23313 -76379
82377 7087
-86011 77822
-85736 7353
59136 24363
78047 17369
-84916 65157
-201 73140
-88337 85435
-63229 29482
55759 33287
-52528 -18337
89722 89356
90157 89664
57493 97837
-55754 -2975
60908 -70504
14347 -49329
77149 22662
-67090 92241
-40725 -93596
-9633 32535
6138 -6692
-61718 -31797
-15752 -81029
-5971 -73979
16095 -61323
-63389 -35762
90532 -40362
36711 -4739
22065 -15426
36368 -90537
34819 -13502
-72114 -80287
-43287 98957
-64465 40048
21937 43690
12950 86298
88666 45640
-75189 17027
28687 -37964
-81696 -5755
12027 61959
-75210 74036
-12769 41519
37167 -41342
15978 18434
53676 6275
-23715 -90429
35591 -2141
10300 8179
80566 16889
-31677 47320
43950 99857
-16274 -24387
36049 57722
-77243 54704
-48383 84929
-47008 62661
-90835 -55346
52593 53137
-60801 -55982
-86785 63156
32753 -32754
-6222 85021
36996 59283
-6033 47800
-80621 -88922
27406 -51856
-59327 98047
-59105 42254
-12089 20129
-38257 -10980
23576 69676
-13839 392
-34201 -33772
-16646 -22750
-21377 48045
67268 -36065
57788 -97967
44769 32929
98758 -56101
-69923 -16728
3447 60141
-96210 -30557
62462 -19363
81962 -94047
96706 596
12911 21407
-60059 -53407
-93855 -22081
3607 -74378
-54803 41942
82729 -91910
-71956 -30765
-90239 -73676
68052 -7439
-6235 7929
-49338 -56649
-44423 92624
-60975 -32237
-77526 -99591
-635 -82830
32812 -59761
-83906 53804
-71332 28724
54711 15760
39881 15534
-23824 15147
-82790 -90824
-99999 3435
-93342 -25270
391 -75517
-8699 -20588
-74624 43182
61594 36490
20458 31857
-72290 -97961
5600 43948
-93724 5636
-3834 60988
-89739 18283
-71743 28331
-80455 54452
41017 -58906
-47747 -41246
-69241 -31009
70376 -67376
7096 90379
2907 -649
-638 7036
-66337 92594
89493 -16490
75785 -25535
-39419 -80228
-98331 -26022
-45493 -42918
-43856 56941
8678 -9962
47158 -21063
18966 -54881
-45307 72664
-20805 -75530
38476 -61833
86081 -13130
38490 -47908
3233 70392
-6042 -63543
7641 74334
-49657 -69926
-80173 -76769
-53801 87149
25424 -944
-73087 -35004
-77837 -73873
-36332 -67060
-96598 -57036
-24804 98156
-44388 -75421
85119 46207
89557 -12388
-10206 -34459
99921 -91214
90211 19294
99448 52389
77966 -10883
-40255 20838
6354 -85796
-50537 -77876
89710 7091
-28680 54725
-30191 -48355
52694 -39734
-99177 -48647
-99457 -73935
-62503 -57950
78561 29513
-48535 99570
-40734 -43689
-78131 33818
98518 -4929
-53305 72189
18908 81332
99543 -32116
319 40344
-67665 -11979
19339 -68794
12043 -43158
-1089 -30819
6067 -35064
-71782 41369
-70922 -78796
-74379 75322
-46934 -68358
54124 20795
-37920 70815
-96793 -82419
-17506 47655
67736 20426
-13233 58027
84443 91121
51145 74797
68610 42266
61829 -10187
-97350 -70120
-23930 92491
-16074 26667
74747 -1408
-4328 -53684
44070 29174
-77876 -19555
-2379 89771
-56322 68276
4161 75500
50768 -40999
74034 45636
97200 87108
41993 -13183
68644 -98255
-70064 -13455
1712 -50935
19976 -33891
57239 -20405
37112 83981
7734 72924
60797 -89716
32964 -75990
92569 75547
14767 28476
26435 61923
-81000 -41725
42608 -83936
43897 27020
-35793 -82069
-84565 32940
-1816 -99303
-83008 -68512
-36162 -3239
-52003 79174
-12336 -75269
-65930 -94097
192 48795
1361 65829
-52543 -74329
78676 2485
29075 99539
-33156 17348
-7258 6259
-79991 42622
66178 -77522
26961 -80622
-46984 29615
41975 -92824
-95435 -89335
-26937 -89306
-85736 63654
43155 -75028
-21377 -63074
67363 37723
-18121 51441
37047 -39880
61560 33301
39593 -6861
-26905 68015
62125 -78683
44540 78123
-39165 55184
46089 -8343
64438 2379
13601 -67024
46238 -88008
60810 -16969
-17928 6427
-48728 29158
28781 12619
82253 33663
-21077 15175
80108 -14519
-92684 92663
70228 -91349
16733 -38839
-1637 48234
59177 -25005
84894 -79857
83806 69072
92986 -41634
-82106 -12158
39384 46515
-98776 -45481
-89208 64608
28067 27122
-13972 76286
23527 -65838
3854 -34768
-61673 -52156
23540 -48023
-59315 25261
71242 -82658
-3480 97112
50615 -71145
-68883 48034
-19305 94174
-95715 -31607
-55247 -70289
92150 -34679
-47390 4876
-73739 -1631
984 94227
48539 63472
-96581 43580
20604 -68367
26235 80632
86957 -62425
-76468 75500
-44512 -34090
82288 88217
-9179 -89581
84215 -27580
15166 83155
53472 20246
43397 25882
-2744 -87735
-55119 51449
-8657 -30446
27673 -62845
-17114 52119
-88652 -40327
40022 -41539
-35451 11241
71403 -20144
37987 -10044
-11563 -48584
49278 34232
64624 81415
-53765 -45094
86097 -93537
-28977 19975
-10179 98769
81459 -82051
-73746 61174
62664 -54484
-98759 31196
-23473 14198
-31013 -68878
63237 23947
-61114 -88102
53009 8526
-22635 -78590
56868 -98429
13329 -32392
83254 60771
-65156 -24080
-11890 -72658
-28545 -65732
69011 -85576
-57526 83602
-33875 2681
70894 -90005
-51919 -69430
80453 18463
-21913 -88076
34544 54486
-66999 56447
79109 60752
-82848 -49720
-13688 8465
-41696 7443
44269 -85432
-30038 46525
87700 15321
-13604 -12896
-45025 10265
-52688 51306
-30480 70071
-2935 -17312
-77429 -34258
-13528 -65770
-35013 48603
3335 61210
36311 -63780
31276 40137
-35863 48050
-68815 -48893
55333 72410
-99155 214
-59430 10733
78852 -25427
-4393 -59905
-46479 -19481
-14141 -71637
53435 -24826
11590 -34957
-54485 -86065
15027 21101
46433 -2968
-40791 -72311
-12174 33629
75873 24477
68295 95552
-59024 9955
-85183 -11176
23559 -12591
91248 32769
29454 -40989
-51513 83684
65184 93839
-9817 97243
-33595 64382
17364 -26944
65985 91075
19615 -25065
-92253 89498
-84464 705
-15724 -27529
-98638 -91787
62444 81726
20560 -74925
37644 -31421
44933 -53006
-36014 -72625
77332 -95579
-5875 -90728
-63385 63362
61732 -94183
-46182 -90830
-92517 -28015
-38392 -96770
-58050 75048
-4151 -8812
-59951 -18162
44888 -90935
63649 5524
-12415 -55332
-48936 -70065
59770 -72888
-20180 72440
99202 7824
80779 96596
-33115 -68898
-42755 7170
-48911 40454
24515 -71576
-33432 -68450
-60530 -69754
11634 58761
67475 -21130
-35234 -45276
-82959 -35048
47783 -13075
34668 24468
80782 -5924
-26564 -63726
-32373 -13568
-6887 -83755
-38727 -73733
20216 99356
54368 47670
66952 -74464
76273 -15413
2883 -13474
91498 -22602
-24660 -85880
-44720 60071
74771 -67453
74470 -56325
76067 74866
-58770 84170
47245 59659
-74207 -49005
84505 -2811
-63378 8115
-90633 -8830
11000 -93587
52016 -98017
15660 -45327
-92082 -13741
-71968 -91401
-71954 30572
93499 76441
99294 -29093
90994 -29809
-50017 -51794
73019 -83869
18047 -87745
7273 38450
50572 -4062
-69968 95641
-39294 92397
72242 16448
-53015 -27367
-78679 5070
79621 60303
-65527 -369
88576 44174
2296 -44395
-81818 -72332
-67359 -55107
-726 -16623
-72612 -96298
45828 80633
33060 27259
56004 -36432
-38002 22818
-63892 83921
29476 -35994
51583 -41989
-58410 -4895
-32386 81200
-6350 -80849
-99403 -42437
-82618 -53711
99434 -25918
-72085 -56080
93452 34103
4636 -17586
91504 47789
83080 -74462
75053 11794
-53397 61390
-56684 -31192
17156 25585
47766 76641
16440 49570
97853 30831
-60360 16780
67929 36876
-23859 -92039
-74901 -33583
32267 73649
-49013 81142
-15357 -78101
83255 27076
-90737 67751
-80078 68750
63771 -74736
13951 52342
12497 26095
10271 -71312
72359 -36423
-11900 80394
86845 45912
-35371 65905
36705 51590
-48446 84914
2348 24792
9162 93755
-7385 -34337
-123 -38738
-42400 33444
42697 69331
-76398 -96878
16949 10365
